	sample1	sample2	sample3	sample4
TFAP2E-AS1	7	13	11	5
TFAP2E	20	28	29	13
PSMB2	1815	1839	3583	3280
LOC105378646	0	0	0	0
C1orf216	420	507	326	451
CLSPN	1758	1844	2240	3289
AGO4	3589	2661	1123	1054
AGO1	2594	2453	11878	10091
AGO3	2606	3561	2043	1314
LOC105378647	33	74	14	8
TEKT2	29	65	42	34
ADPRS	793	590	1222	1164
COL8A2	269	1054	206	176
TRAPPC3	1028	916	1204	1199
MAP7D1	4430	3259	2077	2537
THRAP3	6964	6777	11256	11331
SH3D21	810	944	1063	649
EVA1B	23	29	27	10
STK40	1877	1683	1001	1297
LOC124904012	24	48	70	78
LSM10	155	153	612	464
LOC124904013	0	3	6	4
OSCP1	159	146	69	72
SNORA63C	3	2	0	0
LOC107984940	3	3	3	0
MRPS15	1205	1013	2473	2977
CSF3R	89	51	1	0
LOC107984941	0	0	0	0
LOC105378648	0	2	0	0
LOC124904023	0	0	0	1
GRIK3	40	350	36	79
LOC124904027	0	0	0	0
MIR4255	0	0	0	0
LOC107984942	0	0	2	1
ZC3H12A-DT	22	33	16	33
ZC3H12A	91	117	328	397
MIR6732	0	1	0	2
MEAF6	1034	1124	758	929
MIR5581	23	22	8	6
LOC105378649	0	4	0	2
SNIP1	606	544	900	1004
DNALI1	291	322	297	286
GNL2	1686	1575	4126	5002
RSPO1	66	201	3	1
C1orf109	476	381	1152	1489
CDCA8	945	810	1965	2201
EPHA10	3	7	41	38
LOC124904835	0	0	0	0
LOC105378650	0	0	0	0
MANEAL	51	93	318	474
YRDC	278	218	732	1026
C1orf122	858	679	524	741
MTF1	663	652	452	407
INPP5B	714	905	1596	1835
LOC124904043	43	69	14	8
LOC105378651	10	29	10	7
SF3A3	2056	2089	7088	8786
FHL3	407	651	749	823
UTP11	899	1012	1646	2130
POU3F1	7	7	1040	634
MIR3659HG	1	5	79	38
MIR3659	0	0	1	0
LINC02786	1	1	8	7
LOC105378654	0	1	8	4
LINC01343	0	0	0	0
LOC105378657	1	3	116	96
LOC107984943	1	1	38	25
LINC01685	0	0	0	2
LOC105378658	1	1	0	0
LOC105378660	0	0	1	4
RRAGC	749	752	360	325
GJA9-MYCBP	10	5	8	1
MYCBP	1	3	2	0
LOC105378663	2	3	0	0
GJA9	0	0	0	0
RHBDL2	38	45	19	10
LOC105378662	4	3	1	1
AKIRIN1	2703	2429	8155	9518
NDUFS5	6059	3689	5254	6257
LOC124904088	132	164	54	31
MACF1	69608	55055	29476	20377
LOC124904101	46	80	29	16
BMP8A	119	244	93	77
OXCT2P1	3	8	14	24
PPIEL	139	372	108	93
PABPC4	4655	4166	6856	7174
PABPC4-AS1	32	69	24	40
SNORA55	23	52	23	42
HEYL	1401	1986	68	75
NT5C1A	269	497	1	1
HPCAL4	15	237	32	28
PPIE	985	772	1127	1039
BMP8B	36	71	67	54
OXCT2	8	4	20	20
BMP8B-AS1	0	0	2	2
LOC101929536	0	2	1	2
LOC105378667	38	4	3	0
TRIT1	845	662	877	830
MYCL-AS1	5	14	12	18
MYCL	129	97	1647	1799
MFSD2A	36	36	998	1059
LOC105378669	21	13	36	36
CAP1	1711	1938	5213	6656
PPT1	1289	1532	4927	4910
LOC105378671	0	4	2	2
RLF	3349	2829	5136	3630
TMCO2	3	1	0	1
ZMPSTE24	791	1148	1347	2257
COL9A2	267	1814	148	144
SMAP2	837	895	358	364
ZFP69B	172	259	269	287
ZFP69	195	263	235	281
EXO5-DT	20	28	15	17
EXO5	317	331	171	208
LOC124904149	4	6	11	9
ZNF684	257	248	207	240
LOC105378673	2	3	0	0
RIMS3	457	587	1925	1877
LOC105378675	14	18	23	32
NFYC-AS1	186	246	130	135
NFYC	2888	2207	1087	1217
MIR30E	17	23	3	4
MIR30C1	11	8	2	3
KCNQ4	62	128	130	103
LOC105378676	0	0	0	0
CITED4	332	227	411	421
LOC124904157	0	0	0	0
CTPS1	1192	1588	3297	4137
SLFNL1-AS1	73	179	51	50
SLFNL1	61	75	33	15
SCMH1	2799	2536	490	454
LOC102723924	36	91	7	15
LOC124904158	21	18	5	3
LOC124904159	0	18	0	0
FOXO6	109	152	153	88
FOXO6-AS1	13	24	8	4
LOC105378678	1	17	1	0
EDN2	5	9	10	2
HIVEP3	306	634	35	22
LOC128125817	0	0	0	0
LOC124904160	3	18	0	0
LOC124904161	0	0	0	0
GUCA2B	0	0	0	0
GUCA2A	0	0	0	0
FOXJ3	3439	3502	3195	3149
RIMKLA	2194	1253	2398	1203
ZMYND12	31	51	10	16
CCDC30	148	164	47	38
PPCS	787	641	653	658
LOC124904162	19	9	14	13
PPIH	413	411	692	772
YBX1	22892	16729	29462	30911
CLDN19	9	67	537	563
P3H1	1521	2161	2620	2907
C1orf50	637	620	465	577
TMEM269-DT	5	3	3	2
TMEM269	5	23	19	8
LOC107984946	3	4	3	1
SVBP	425	350	354	397
ERMAP	589	716	193	187
LOC124904163	69	121	47	64
ZNF691	429	424	530	754
LOC339539	0	3	4	1
SLC2A1	4198	3024	55515	28579
SLC2A1-DT	67	35	178	96
CFAP144	0	41	40	21
EBNA1BP2	810	762	2619	3838
MIR6733	2	1	1	2
CFAP57	9	40	20	7
LOC105378685	1	5	13	9
LOC124904164	1	1	1	5
TMEM125	26	21	481	674
C1orf210	1	4	238	268
TIE1	3001	2685	330	309
MPL	46	36	26	21
CDC20-DT	19	11	19	17
CDC20	1773	1473	5316	6961
ELOVL1	801	730	516	728
MIR6734	0	0	0	0
LOC112268225	166	228	50	69
MED8	670	748	403	596
MED8-AS1	19	26	3	10
SZT2	3127	3192	718	727
SZT2-AS1	0	0	0	0
MIR6735	0	0	0	0
HYI	0	0	0	0
HYI-AS1	5	5	3	0
PTPRF	1885	3863	13992	9742
KDM4A	2045	1758	3566	3242
LOC124904165	51	93	45	37
KDM4A-AS1	72	66	54	60
ST3GAL3	1309	1222	301	290
ST3GAL3-AS1	16	25	3	6
LOC124904166	26	23	2	0
MIR6079	8	16	0	0
ARTN	25	65	368	438
LINC02918	1	15	35	26
LOC101929609	8	10	13	9
IPO13	1201	872	1019	1234
DPH2	682	519	1601	2577
LOC124904167	10	10	9	11
ATP6V0B	1516	1112	2351	3405
B4GALT2	2061	1649	2217	2492
CCDC24	50	77	266	283
SLC6A9	172	309	310	482
LOC107984948	13	12	22	13
LOC124904168	3	4	13	23
KLF17	6	13	1	0
LOC124904169	0	2	0	0
KLF18	0	0	1	0
LOC124904170	0	2	0	0
DMAP1	668	592	547	696
ERI3	1554	1218	1828	2301
ERI3-IT1	104	121	47	21
SNORA110	8	9	4	2
RNF220	847	692	1750	2110
MIR5584	0	1	0	1
LOC107984950	170	154	132	150
TMEM53	91	81	121	169
SNORD145	2	2	3	1
ARMH1	21	50	17	7
LOC105378690	5	6	1	1
RNU5F-1	1	4	45	19
RNU5D-1	17	36	51	24
KIF2C	1665	1524	4609	4673
SNORD160	4	10	4	17
RPS8	32445	26159	41802	41757
SNORD55	53	66	190	185
SNORD46	57	56	209	304
SNORD38A	10	5	23	24
SNORD38B	10	21	52	52
BEST4	19	22	76	74
PLK3	315	311	392	300
DYNLT4	26	37	21	22
BTBD19	200	396	40	58
PTCH2	66	269	70	49
LOC107984952	3	8	3	2
EIF2B3	746	710	1107	1314
HECTD3	937	946	1166	1501
UROD	2391	1702	2155	2804
ZSWIM5	312	349	604	349
LOC105378691	1	5	11	2
LINC01144	16	24	10	31
HPDL	122	125	285	542
MUTYH	459	498	1101	1289
TOE1	303	310	315	608
TESK2	132	129	682	630
CCDC163	124	79	80	97
MMACHC	755	548	529	714
PRDX1	3065	2024	15046	18510
AKR1A1	2272	1752	4772	5351
NASP	5258	5319	22643	25935
CCDC17	96	133	119	94
GPBP1L1	3468	2981	5587	6123
RPS15AP10	50	79	37	31
TMEM69	680	601	1077	1291
IPP	454	548	213	195
LOC105378693	1	0	5	1
MAST2	4907	3927	1843	1923
LOC105378694	37	52	13	3
P3R3URF-PIK3R3	0	0	0	0
PIK3R3	344	319	63	66
LOC124904171	18	20	1	0
LOC101929626	4	6	1	6
TSPAN1	48	73	11	15
P3R3URF	0	0	0	0
POMGNT1	4115	2686	1307	1567
LURAP1	135	117	24	47
RAD54L	375	464	1193	1489
LRRC41	3159	2727	1895	2082
UQCRH	6875	4386	7283	8805
NSUN4	746	814	1015	872
FAAH	420	299	135	189
FAAHP1	3	0	10	9
LINC01398	0	0	1	0
DMBX1	1	1	1	3
TMEM275	1	0	1	0
MKNK1-AS1	31	46	24	15
KNCN	0	0	0	0
MKNK1	695	866	408	447
MOB3C	473	513	118	148
LOC105378697	6	3	0	0
ATPAF1	3459	2295	2033	2770
TEX38	5	9	9	2
EFCAB14-AS1	9	15	3	5
EFCAB14	5115	4422	2299	2571
LOC105378698	21	54	12	16
LOC105378699	0	0	0	0
CYP4B1	7	11	1	1
CYP4Z2P	0	2	1	0
CYP4A11	12	3	1	0
CYP4X1	89	443	61	81
LOC124904172	1	6	4	3
CYP4Z1	9	36	4	1
CYP4A22	4	7	9	2
LOC105378701	3	11	23	17
LINC00853	2	1	1	0
PDZK1IP1	11	15	0	0
TAL1	486	667	2	6
STIL	997	1221	2355	2877
CMPK1	1758	2129	1507	1445
LINC01389	16	49	9	3
FOXE3	1	3	2	1
FOXD2-AS1	6	33	3	4
FOXD2	2	17	2	1
LOC124904173	0	0	0	0
LINC01738	0	5	0	2
LOC124904174	0	0	0	0
TRABD2B	341	549	159	115
LINC02794	24	60	8	0
SKINT1L	16	13	11	2
SLC5A9	119	142	33	33
SPATA6	590	768	369	354
LOC124904175	8	7	0	1
AGBL4	59	96	7	12
BEND5	373	352	463	289
LOC105378706	2	1	0	0
AGBL4-AS1	0	1	1	0
AGBL4-IT1	5	3	0	0
LOC107984954	1	8	0	0
LOC105378708	0	0	0	1
ELAVL4	27	181	22	11
LOC105378709	0	2	0	0
ELAVL4-AS1	1	4	1	0
LOC105378711	0	0	1	0
LOC105378710	0	0	0	0
LINC02808	0	0	0	0
DMRTA2	1	7	0	3
LOC105378714	0	3	0	0
FAF1	2611	2200	2306	2355
FAF1-AS1	302	477	58	27
LOC124904727	2	1	1	1
LOC124904176	5	4	0	0
CDKN2C	263	188	1	2
MIR4421	0	0	0	0
MIR6500	0	0	0	0
C1orf185	0	0	0	0
LINC01562	4	7	2	2
LOC124904818	0	0	0	0
RNF11	2657	2396	1773	1971
TTC39A	249	210	256	252
LOC124904177	10	12	4	6
TTC39A-AS1	0	0	1	0
EPS15	7081	6113	2637	2568
OSBPL9	4420	3890	3695	4089
EPS15-AS1	0	1	0	0
CALR4P	0	3	0	0
LOC105378719	0	3	0	0
LOC124900447	6	8	2	0
NRDC	4308	4207	6880	5971
MIR761	0	0	0	0
RAB3B	54	190	3752	3559
TXNDC12	1139	1043	3341	3749
KTI12	0	0	0	0
TXNDC12-AS1	11	15	15	15
BTF3L4	1476	1564	3163	3484
LOC107984956	7	21	11	8
ZFYVE9	1956	1985	2278	2403
CC2D1B	985	1179	853	871
ORC1	348	395	3168	3675
PRPF38A	1405	1504	2204	2156
TUT4	3821	4534	2712	2639
LOC105378723	32	66	16	5
GPX7	1493	1890	229	298
LOC124904178	0	1	0	1
SHISAL2A	5	13	9	12
COA7	919	816	1363	1796
ZYG11B	5313	4272	2045	2536
ZYG11A	25	26	264	187
ECHDC2	2325	2526	396	273
SCP2	3717	3352	1092	1208
PODN	1270	916	0	3
SLC1A7	58	58	1	2
LOC105379783	1	0	0	0
LOC105378724	0	0	0	0
CPT2	1015	709	1259	1602
CZIB	959	830	868	968
MAGOH	300	392	887	1032
MAGOH-DT	17	12	13	8
LRP8	430	655	5964	6145
LOC105378728	22	76	258	264
LOC105378726	39	84	363	275
LRP8-DT	0	1	27	29
LOC105378731	1	3	14	13
LINC02812	4	5	1	1
SLC25A3P1	0	0	10	9
LOC105378733	0	0	1	0
DMRTB1	0	0	7	10
GLIS1	30	76	23	18
LOC124904179	3	0	8	5
NDC1	1550	1497	5966	6924
LOC124900439	1	3	0	3
YIPF1	386	399	796	1089
DIO1	10	29	7	9
LOC124904180	1	5	1	0
IFT25	416	479	590	622
LOC124904181	29	65	14	13
LRRC42	737	649	1758	1793
LDLRAD1	0	3	1	1
TMEM59	3319	2823	2742	2869
TCEANC2	654	682	466	562
MIR4781	0	1	0	1
CDCP2	5	8	2	0
CYB5RL	472	374	476	570
MRPL37	1892	1397	3785	4513
SSBP3	1267	1635	1695	1798
SSBP3-AS1	66	140	43	55
LOC105378735	0	0	0	2
LINC02784	0	0	0	0
ACOT11	3760	3145	184	178
FAM151A	197	147	22	25
MROH7-TTC4	48	40	1	1
MROH7	61	62	0	0
TTC4	13	13	17	23
PARS2	259	199	631	707
TTC22	0	33	21	25
LOC124904182	1	8	1	0
LEXM	2	2	15	15
LOC124904183	0	0	7	2
DHCR24	1441	1601	25962	33979
DHCR24-DT	7	5	17	15
LOC124904184	1	0	2	9
TRK-CTT7-1	0	0	0	12
LOC105378736	0	0	0	0
TMEM61	0	0	10	14
BSND	1	0	15	46
PCSK9	14	64	4562	5072
USP24	6779	5757	5860	4920
LOC100507634	11	11	24	21
MIR4422HG	0	0	0	0
MIR4422	0	0	0	0
LOC105378740	1	0	0	0
LINC01753	1	1	0	0
LINC01755	0	1	0	0
LOC105378737	8	9	0	0
LOC105378741	9	19	1	1
LOC124904591	0	2	0	0
LOC124904188	10	3	0	0
LOC124904187	6	9	1	1
LOC124904190	1	3	1	0
LOC124904186	77	112	9	9
LOC124904185	101	130	34	26
LINC01767	7	17	1	0
LOC124904189	3	7	3	1
PLPP3	2765	2935	823	1149
LOC101929935	2	5	0	0
PRKAA2	5267	3571	1378	888
FYB2	51	131	10	9
C8A	6	2	0	0
C8B	5	0	1	0
LOC112267900	117	86	52	56
DAB1	884	371	803	679
LOC105378748	31	25	11	13
LOC105378747	21	21	11	3
DAB1-AS1	0	3	0	0
LOC105378746	0	0	1	2
LOC107984960	76	133	6	2
OMA1	517	491	391	493
TACSTD2	2	55	26	48
MYSM1	1966	2949	3329	3418
LOC112268263	1	1	0	0
LOC124904191	0	0	0	0
LOC105378751	3	9	0	1
JUN	3215	2900	309	216
LINC01135	4	9	1	0
LOC101926907	6	13	9	13
LOC107984961	1	1	0	0
LINC02777	19	14	5	5
LINC01358	2	0	0	0
HSD52	1	0	0	0
FGGY-DT	26	34	15	9
FGGY	507	501	355	232
LOC124904192	2	0	0	0
MIR4711	0	1	1	0
LOC105378758	2	1	0	0
LOC101926944	2	3	0	0
HOOK1	458	553	1246	1118
CYP2J2	1584	1259	30	67
C1orf87	1	2	2	2
LINC02778	0	0	0	0
LOC107984963	0	0	0	0
LOC105378761	0	1	0	0
LOC107984962	0	0	0	0
LOC107985379	0	0	0	0
LINC01748	9	14	17	15
LOC124904193	5	8	10	7
LOC101926964	26	40	1	6
LOC105378764	12	7	2	1
NFIA-AS2	15	51	0	1
NFIA	6673	8425	182	85
NFIA-AS1	42	107	0	2
LOC105378766	1	8	3	0
LOC107984964	0	0	1	0
MGC34796	0	6	4	0
TM2D1	529	560	387	334
PATJ	1782	1850	5392	4719
MIR12132	0	0	1	0
LOC107984965	7	11	3	3
MIR3116-1	0	0	0	0
MIR3116-2	0	0	0	0
L1TD1	72	123	23305	34629
KANK4	531	863	42	38
LOC105378768	0	1	2	1
USP1	2830	3100	3304	4214
DOCK7	3010	3931	3428	2620
ANGPTL3	50	131	13	1
LOC124904194	30	89	41	67
ATG4C	333	391	894	941
LINC01739	0	0	0	0
LINC00466	0	0	3	1
LOC105378770	0	0	1	1
FOXD3-AS1	2	9	831	920
FOXD3	8	31	279	354
MIR6068	0	0	0	1
LOC124904741	0	1	0	0
ALG6	262	469	711	1009
ITGB3BP	334	501	745	828
LOC102724319	12	22	10	5
EFCAB7	450	488	193	184
DLEU2L	20	42	2	9
PGM1	5306	3350	10495	6285
LOC105378771	10	8	6	1
ROR1	10135	15624	4033	3839
LOC105378772	11	30	2	1
ROR1-AS1	204	414	28	12
LOC105378773	2	3	1	0
UBE2U	0	3	1	1
LOC105378774	0	1	0	0
LOC124904732	0	0	0	0
LOC107984966	4	2	6	6
CACHD1	1531	1728	5570	5934
LOC124904195	295	542	263	187
MIR4794	0	0	1	1
RAVER2	2038	1818	1616	1682
JAK1	5873	5837	2269	2120
LINC01359	19	23	9	6
MIR3671	12	13	8	16
MIR101-1	11	5	13	9
AK4	3139	1391	10919	11154
DNAJC6	2779	1916	627	314
LOC102724416	120	201	13	4
LOC112268227	175	316	16	4
LEPR	2883	3234	503	265
LEPROT	3036	2841	511	811
LOC124904827	1	5	0	0
PDE4B	1497	1057	130	196
PDE4B-AS1	1	11	0	0
LOC105378776	0	0	0	0
SGIP1	1030	1184	44	17
LOC124904196	281	486	3	2
MIR3117	20	30	1	0
DYNLT5	136	143	40	42
INSL5	1	0	0	0
DNAI4	186	234	34	24
MIER1	1433	1980	2120	1916
SLC35D1	1536	1843	364	419
C1orf141	0	1	0	0
LOC124900434	1	0	0	0
IL23R	1	4	2	1
IL12RB2	80	90	127	164
SERBP1	10209	10558	30800	28604
LINC01702	0	0	0	2
LOC105378780	0	0	0	0
LOC124904197	0	0	0	0
GADD45A	633	546	706	422
GNG12	3936	5536	1061	1247
LOC105378781	50	104	5	1
GNG12-AS1	203	256	5	8
LOC124900403	7	9	0	0
DIRAS3	91	107	1	2
WLS	5211	4326	428	331
MIR1262	14	21	0	1
LOC105378782	6	4	1	3
LOC124904198	2	0	2	0
RPE65	52	57	1	0
DEPDC1	2239	1978	3448	4091
DEPDC1-AS1	15	12	10	8
LOC107984967	0	2	0	0
LOC105378783	1	0	1	0
LINC01707	0	1	1	1
LOC105378787	0	0	0	0
LINC02791	0	0	0	0
LINC01758	0	0	1	0
LOC105378789	0	0	1	2
LRRC7	279	331	21	11
LOC124904199	0	1	0	0
PIN1P1	0	0	0	0
LRRC7-AS1	21	32	0	1
LRRC40	894	1045	1761	1952
SRSF11	3842	5382	5270	4549
ANKRD13C	1198	1382	1566	1642
HHLA3	53	52	179	115
HHLA3-AS1	8	14	7	4
CTH	102	102	819	912
LOC105378793	0	3	2	1
LOC105378794	0	0	0	0
LINC01788	0	1	1	4
LOC102724572	0	5	0	0
PTGER3	291	696	17	17
ZRANB2-AS1	9	12	4	3
ZRANB2	1444	2392	2319	2196
MIR186	6	22	5	4
ZRANB2-DT	18	25	1	7
LOC105378795	0	1	1	0
NEGR1	588	483	111	59
NEGR1-IT1	2	5	0	0
LOC105378797	24	47	60	26
LOC105378796	0	2	6	2
LOC105378798	1	9	40	39
LINC02796	0	0	5	2
LINC02797	0	0	8	5
LINC01360	0	0	2	0
LOC105378801	0	0	0	0
LOC107985391	0	0	0	0
LOC105378802	0	0	0	0
LINC02238	1	0	0	0
LRRIQ3	23	8	15	16
FPGT-TNNI3K	44	67	0	0
FPGT	556	647	138	129
TNNI3K	10	11	0	0
LRRC53	453	454	0	0
ERICH3	12	76	1	0
ERICH3-AS1	2	2	0	0
CRYZ	566	808	1820	1945
TYW3	1078	981	2108	2225
LHX8	1	2	8	9
SLC44A5	220	428	332	321
ACADM	3100	2755	1423	1758
DLSTP1	221	282	42	50
RABGGTB	1510	1540	4118	4304
SNORD45C	25	39	80	88
SNORD45A	45	54	74	88
SNORD45B	34	53	37	64
MSH4	47	75	22	24
ASB17	0	1	0	0
LOC105378806	0	0	0	0
LOC101927342	0	0	0	0
LOC124904200	0	0	0	0
ST6GALNAC3	964	1150	972	904
LOC105378807	5	17	0	0
LOC124904201	5	7	0	1
LINC02567	0	0	0	0
ST6GALNAC5	75	386	211	221
MIR7156	0	0	0	0
PIGK	831	856	796	1020
LOC105378808	196	257	122	145
AK5	27	72	114	133
LOC124904202	0	1	0	0
ZZZ3	3304	3035	3816	3969
USP33	3186	3259	4003	4540
MIGA1	762	947	482	380
NEXN-AS1	173	157	7	3
NEXN	4597	4615	97	129
FUBP1	5793	6065	6882	7704
DNAJB4	1332	1411	352	276
GIPC2	34	36	34	55
LOC107984997	4	6	1	5
MGC27382	0	0	1	0
PTGFR	11	33	1	0
IFI44L	49	125	0	0
IFI44	79	245	0	0
LOC124904203	0	2	0	0
ADGRL4	360	390	75	56
LOC107984998	18	18	0	0
LOC105378810	1	3	3	2
LOC105378812	0	0	0	0
LOC105378811	0	2	1	0
LINC02792	0	0	0	0
LINC01781	0	0	0	0
LOC105378813	0	0	0	2
LOC107985018	6	3	3	0
ADGRL2	9440	7990	9334	9392
LOC101927434	22	23	0	1
LOC124904204	1	0	8	6
LOC105378814	1	0	5	9
LOC107985396	0	0	0	0
LINC01362	0	2	6	2
LINC01361	1	0	1	7
LOC105378816	6	11	2	3
LINC01712	0	1	0	0
LOC107985043	2	1	0	0
LINC01725	16	17	0	0
LOC101927560	9	18	2	0
TTLL7	488	748	154	160
TTLL7-IT1	14	56	2	1
LOC124904205	3	2	0	0
PRKACB	1651	2092	897	906
LOC124904808	0	1	0	0
SAMD13	84	68	74	78
UOX	1	1	2	0
DNASE2B	1	1	1	0
RPF1	942	870	1068	1491
GNG5	2672	2142	1024	864
SPATA1	68	105	13	8
CTBS	178	239	164	100
LOC105378819	6	1	3	0
LINC01461	2	6	3	2
LINC01555	0	0	0	2
LOC124904206	0	0	0	0
SSX2IP	1449	1491	1423	1644
LOC102724892	36	30	6	12
LPAR3	1452	743	1028	893
MCOLN2	8	47	137	124
MCOLN3	22	43	158	141
DNAI3	28	46	42	25
MIR4423	0	1	0	0
SYDE2	3014	2367	826	898
LOC124904207	43	62	16	19
LOC105378821	1	0	1	0
C1orf52	491	547	702	901
BCL10	472	501	909	820
BCL10-AS1	3	12	6	6
DDAH1	1425	2031	1991	2359
LOC124904208	123	264	19	14
CCN1	700	1203	698	522
LOC124900422	0	1	2	0
LOC112268231	22	41	7	8
LOC107985057	9	19	3	1
ZNHIT6	678	838	734	876
LOC105378823	5	6	0	0
COL24A1	756	597	57	53
LINC02795	12	16	1	0
LOC124904209	12	14	0	2
LOC105378825	5	9	2	0
ODF2L	1045	1732	638	709
MIR7856	2	3	0	2
CLCA2	0	1	1	0
CLCA1	0	0	0	0
LOC124904210	0	0	0	0
LOC105378827	20	5	15	6
LOC105378826	0	1	0	0
CLCA4	2	1	1	0
CLCA4-AS1	17	25	5	6
CLCA3P	1	5	0	2
SH3GLB1	5931	5075	1753	1868
LOC105378831	1	0	0	0
SELENOF	1230	1582	2636	2823
HS2ST1	1904	2071	1698	1649
LOC124904211	109	260	36	16
LINC01140	185	137	41	43
LINC02801	0	1	0	0
LMO4	3005	2597	2109	2477
LINC01364	7	16	1	1
LOC105378833	16	19	1	2
LOC105378834	5	10	5	1
LOC107985408	0	1	0	0
LOC105378835	0	1	0	0
LOC107985518	0	0	0	0
LOC124904212	8	23	0	0
LINC01773	4	1	0	0
LOC101927871	0	1	0	0
LOC105378836	0	4	0	0
LOC105378839	48	60	5	1
PKN2-AS1	15	25	5	8
LOC105378838	0	0	0	0
PKN2	4306	4283	2307	2223
LOC124904213	47	94	17	12
LOC124904214	282	615	108	89
GTF2B	645	654	507	726
KYAT3	410	599	1862	1998
RBMXL1	1406	1202	1028	1804
LOC124904215	4	3	2	2
GBP3	111	218	5	1
LOC105378841	5	17	4	1
GBP1	242	461	1	1
GBP2	31	48	3	2
LOC112268267	4	20	0	0
LOC105378842	3	1	0	0
GBP7	2	6	0	0
GBP4	1044	1206	0	4
LOC107985076	6	12	0	0
GBP5	18	18	0	0
LOC729930	0	0	0	1
GBP6	7	15	2	2
GBP1P1	1	0	6	6
LOC105378844	1	0	3	4
LRRC8B	562	744	1602	1810
LOC124904216	8	21	11	4
LOC128092251	0	0	0	0
LRRC8C	1138	1312	184	232
LRRC8C-DT	73	44	5	7
LOC107985743	5	18	0	0
LOC124904833	0	1	0	0
LOC107985744	5	7	2	0
LOC101927975	1	4	0	0
LRRC8D	830	1073	2121	2875
LOC105378847	11	8	17	14
GEMIN8P4	21	16	91	79
ZNF326	1116	1824	781	812
LOC105378848	0	0	1	1
LOC105378849	0	0	29	36
LOC107985088	3	3	94	47
LOC105378850	0	0	0	0
LOC105378851	0	0	0	0
LINC02787	0	0	0	0
SNORD3G	0	0	0	0
BARHL2	0	1	2	0
LINC02609	21	43	18	9
LOC124904217	3	7	0	1
LINC01763	1	6	0	0
ZNF644	3990	4443	3640	4428
HFM1	410	589	98	108
LOC107985417	2	3	0	0
LOC105378856	19	12	3	11
CDC7	1194	1191	2779	2871
LOC102723436	21	38	6	6
TGFBR3	2523	2239	208	285
BRDT	2	1	2	12
LOC124904218	218	194	85	101
EPHX4	17	25	20	20
SETSIP	10	7	28	43
BTBD8	521	426	401	253
C1orf146	7	16	0	0
GLMN	489	796	685	1118
RPAP2	2131	2497	1381	1368
GFI1	4	53	4	4
EVI5	2488	2927	969	890
RPL5	32022	22087	39601	41323
DIPK1A	467	680	455	372
SNORD21	13	22	40	41
SNORA66	23	19	23	20
LOC124904219	0	3	0	0
MTF2	1344	1756	4210	4394
TMED5	1771	1912	962	999
CCDC18	833	1139	800	896
LOC107985521	30	65	27	24
CCDC18-AS1	370	575	285	145
DR1	1880	2180	2779	2722
FNBP1L	2185	2882	6500	7683
TRC-GCA7-1	10	18	8	6
BCAR3	727	1021	702	945
BCAR3-AS1	19	48	9	3
LOC102723480	8	7	2	0
MIR760	2	2	1	1
TRR-TCT1-1	0	0	0	0
DNTTIP2	1544	1366	3204	3962
GCLM	302	398	569	675
LOC124904221	2	3	7	7
ABCA4	52	66	13	10
LOC124904222	2	1	1	0
LOC105378858	3	4	0	0
LOC124904821	1	0	0	0
ARHGAP29	5046	4783	351	322
ARHGAP29-AS1	3	1	0	1
ABCD3	3567	4160	1671	2251
F3	638	404	285	362
LOC124904223	44	21	7	15
MIR12133	0	0	0	0
LOC105378861	3	6	1	0
SLC44A3-AS1	111	138	94	80
MIR378G	5	0	0	0
SLC44A3	87	125	87	122
CNN3	7959	9229	8354	10155
CNN3-DT	294	200	181	166
ALG14	248	320	66	105
LOC124904224	59	95	5	1
LOC105378863	6	16	0	0
ALG14-AS1	7	13	1	1
TLCD4	1747	1385	180	146
TLCD4-RWDD3	39	47	15	5
RWDD3-DT	45	65	12	8
RWDD3	188	316	104	98
LINC01760	0	0	0	0
LOC105378864	0	0	0	0
LOC105379825	0	1	0	1
LINC01650	0	0	0	0
LOC107985420	2	0	0	0
LINC01761	0	1	0	0
LINC02607	1	1	0	1
LOC101928219	0	0	0	0
LOC124904592	0	0	0	0
LINC02790	0	0	0	0
LINC01787	0	0	0	1
LOC105378866	0	0	0	1
PTBP2	2096	2546	1945	2396
DPYD	553	797	26	31
DPYD-AS1	4	12	0	0
LOC105378867	21	44	0	0
LOC124904226	0	0	0	0
LOC124904225	4	2	0	0
DPYD-AS2	7	14	0	1
LINC01930	0	2	0	0
LOC124904227	0	9	0	1
MIR137HG	1	4	0	0
LOC124904228	1	28	0	1
MIR2682	0	0	0	0
MIR137	0	0	0	0
LOC124900404	0	0	0	0
LINC01776	1	7	0	2
LOC124904229	0	4	0	0
SNX7	1100	821	685	812
PLPPR5	7	24	142	127
PLPPR5-AS1	0	0	0	0
PLPPR4	37	118	50	89
LOC107985093	3	2	0	0
LINC01708	4	1	0	0
PALMD	1173	743	0	2
FRRS1	609	449	523	439
AGL	11064	7337	2329	2140
LOC124904230	15	15	18	21
SLC35A3	727	1145	963	1079
MFSD14A	1378	1431	2428	2391
SASS6	380	525	756	775
TRMT13	505	750	318	425
LRRC39	1686	1232	11	7
DBT	1883	1502	2202	1967
RTCA-AS1	60	66	13	16
RTCA	888	961	1334	1489
MIR553	9	15	6	2
CDC14A	422	561	458	494
LOC105379827	142	234	51	18
GPR88	10	9	1	1
LINC01349	0	0	0	0
LOC124904231	0	3	0	0
VCAM1	2710	1773	1	3
