	sample1	sample2	sample3	sample4
KIAA0319L	2658	4262	3168	2549
NCDN	948	810	620	1633
TFAP2E-AS1	11	13	10	5
TFAP2E	29	19	29	13
PSMB2	3583	2293	2014	3280
LOC105378646	0	0	0	0
C1orf216	326	332	362	451
CLSPN	2240	2955	2766	3289
AGO4	1123	4050	3690	1054
AGO1	11878	7313	7046	10091
AGO3	2043	2530	2790	1314
LOC105378647	14	22	32	8
TEKT2	42	183	124	34
ADPRS	1222	1092	806	1164
COL8A2	206	73	58	176
TRAPPC3	1204	1593	1134	1199
MAP7D1	2077	5344	3925	2537
THRAP3	11256	12606	9991	11331
SH3D21	1063	822	703	649
EVA1B	27	21	10	10
STK40	1001	1223	1022	1297
LOC124904012	70	72	46	78
LSM10	612	289	243	464
LOC124904013	6	20	13	4
OSCP1	69	303	188	72
SNORA63C	0	3	6	0
LOC107984940	3	1	4	0
MRPS15	2473	2230	1465	2977
CSF3R	1	108	80	0
LOC107984941	0	2	1	0
LOC105378648	0	2	0	0
LOC124904023	0	52	26	1
GRIK3	36	391	242	79
LOC124904027	0	0	0	0
MIR4255	0	0	0	0
LOC107984942	2	0	0	1
ZC3H12A-DT	16	6	8	33
ZC3H12A	328	363	213	397
MIR6732	0	0	0	2
MEAF6	758	1268	897	929
MIR5581	8	11	9	6
LOC105378649	0	9	6	2
SNIP1	900	1241	888	1004
DNALI1	297	938	681	286
GNL2	4126	3736	3251	5002
RSPO1	3	6	4	1
C1orf109	1152	1412	1132	1489
CDCA8	1965	2948	1923	2201
EPHA10	41	25	9	38
LOC124904835	0	0	0	0
LOC105378650	0	0	0	0
MANEAL	318	87	65	474
YRDC	732	575	494	1026
C1orf122	524	750	556	741
MTF1	452	585	568	407
INPP5B	1596	1850	1398	1835
LOC124904043	14	16	18	8
LOC105378651	10	15	14	7
SF3A3	7088	4817	3785	8786
FHL3	749	1117	826	823
UTP11	1646	1655	1283	2130
POU3F1	1040	53	12	634
MIR3659HG	79	8	4	38
MIR3659	1	0	0	0
LINC02786	8	0	0	7
LOC105378654	8	0	1	4
LINC01343	0	0	0	0
LOC105378657	116	27	19	96
LOC107984943	38	1	0	25
LINC01685	0	0	0	2
LOC105378658	0	0	0	0
LOC105378660	1	0	0	4
RRAGC	360	405	376	325
GJA9-MYCBP	8	15	6	1
MYCBP	2	0	1	0
LOC105378663	0	2	0	0
GJA9	0	0	0	0
RHBDL2	19	6	11	10
LOC105378662	1	5	1	1
AKIRIN1	8155	5492	4343	9518
NDUFS5	5254	4331	3097	6257
LOC124904088	54	76	85	31
MACF1	29476	25856	32125	20377
LOC124904101	29	32	33	16
BMP8A	93	147	104	77
OXCT2P1	14	13	15	24
PPIEL	108	333	311	93
PABPC4	6856	5689	4624	7174
PABPC4-AS1	24	42	48	40
SNORA55	23	28	30	42
HEYL	68	166	172	75
NT5C1A	1	6	4	1
HPCAL4	32	10	8	28
PPIE	1127	1563	1131	1039
BMP8B	67	82	62	54
OXCT2	20	13	4	20
BMP8B-AS1	2	0	0	2
LOC101929536	1	5	3	2
LOC105378667	3	9	3	0
TRIT1	877	812	748	830
MYCL-AS1	12	24	19	18
MYCL	1647	1659	1207	1799
MFSD2A	998	112	115	1059
LOC105378669	36	89	86	36
CAP1	5213	4953	3706	6656
PPT1	4927	5344	4100	4910
LOC105378671	2	14	7	2
RLF	5136	4595	4045	3630
TMCO2	0	2	0	1
ZMPSTE24	1347	1641	1519	2257
COL9A2	148	6966	3847	144
SMAP2	358	572	448	364
ZFP69B	269	363	353	287
ZFP69	235	377	344	281
EXO5-DT	15	32	34	17
EXO5	171	485	465	208
LOC124904149	11	10	17	9
ZNF684	207	167	143	240
LOC105378673	0	1	2	0
RIMS3	1925	1584	1524	1877
LOC105378675	23	7	9	32
NFYC-AS1	130	238	238	135
NFYC	1087	1587	1170	1217
MIR30E	3	5	8	4
MIR30C1	2	4	3	3
KCNQ4	130	66	68	103
LOC105378676	0	0	3	0
CITED4	411	255	141	421
LOC124904157	0	3	0	0
CTPS1	3297	3136	3095	4137
SLFNL1-AS1	51	65	115	50
SLFNL1	33	42	79	15
SCMH1	490	3106	2609	454
LOC102723924	7	37	47	15
LOC124904158	5	83	55	3
LOC124904159	0	0	1	0
FOXO6	153	33	28	88
FOXO6-AS1	8	2	2	4
LOC105378678	1	1	1	0
EDN2	10	1	1	2
HIVEP3	35	32	31	22
LOC128125817	0	0	0	0
LOC124904160	0	1	0	0
LOC124904161	0	0	0	0
GUCA2B	0	0	0	0
GUCA2A	0	1	1	0
FOXJ3	3195	6147	5921	3149
RIMKLA	2398	241	201	1203
ZMYND12	10	35	16	16
CCDC30	47	124	97	38
PPCS	653	1008	733	658
LOC124904162	14	26	27	13
PPIH	692	937	741	772
YBX1	29462	25116	18588	30911
CLDN19	537	1467	1013	563
P3H1	2620	3759	2410	2907
C1orf50	465	766	537	577
TMEM269-DT	3	9	9	2
TMEM269	19	29	35	8
LOC107984946	3	10	10	1
SVBP	354	937	584	397
ERMAP	193	493	298	187
LOC124904163	47	92	40	64
ZNF691	530	713	580	754
LOC339539	4	6	4	1
SLC2A1	55515	3834	2431	28579
SLC2A1-DT	178	62	60	96
CFAP144	40	127	148	21
EBNA1BP2	2619	1414	1127	3838
MIR6733	1	0	2	2
CFAP57	20	39	40	7
LOC105378685	13	29	28	9
LOC124904164	1	6	8	5
TMEM125	481	594	500	674
C1orf210	238	308	205	268
TIE1	330	246	266	309
MPL	26	25	23	21
CDC20-DT	19	26	19	17
CDC20	5316	4875	3310	6961
ELOVL1	516	892	576	728
MIR6734	0	0	0	0
LOC112268225	50	109	116	69
MED8	403	699	608	596
MED8-AS1	3	19	13	10
SZT2	718	2131	1712	727
SZT2-AS1	0	1	0	0
MIR6735	0	0	0	0
HYI	0	0	0	0
HYI-AS1	3	2	1	0
PTPRF	13992	15364	14370	9742
KDM4A	3566	2760	1992	3242
LOC124904165	45	45	40	37
KDM4A-AS1	54	75	75	60
ST3GAL3	301	740	571	290
ST3GAL3-AS1	3	3	5	6
LOC124904166	2	3	3	0
MIR6079	0	3	4	0
ARTN	368	43	32	438
LINC02918	35	1	4	26
LOC101929609	13	1	0	9
IPO13	1019	1113	803	1234
DPH2	1601	1008	919	2577
LOC124904167	9	7	8	11
ATP6V0B	2351	2679	2008	3405
B4GALT2	2217	3825	3089	2492
CCDC24	266	381	248	283
SLC6A9	310	294	310	482
LOC107984948	22	65	44	13
LOC124904168	13	37	16	23
KLF17	1	0	1	0
LOC124904169	0	1	0	0
KLF18	1	0	0	0
LOC124904170	0	0	0	0
DMAP1	547	1214	988	696
ERI3	1828	2543	1860	2301
ERI3-IT1	47	71	106	21
SNORA110	4	2	3	2
RNF220	1750	2247	1659	2110
MIR5584	0	0	0	1
LOC107984950	132	208	196	150
TMEM53	121	212	103	169
SNORD145	3	2	3	1
ARMH1	17	89	44	7
LOC105378690	1	3	6	1
RNU5F-1	45	42	39	19
RNU5D-1	51	62	72	24
KIF2C	4609	4781	3176	4673
SNORD160	4	9	9	17
RPS8	41802	67988	53532	41757
SNORD55	190	156	113	185
SNORD46	209	98	105	304
SNORD38A	23	15	17	24
SNORD38B	52	48	27	52
BEST4	76	151	104	74
PLK3	392	309	205	300
DYNLT4	21	25	24	22
BTBD19	40	139	116	58
PTCH2	70	147	120	49
LOC107984952	3	8	5	2
EIF2B3	1107	1188	981	1314
HECTD3	1166	1512	997	1501
UROD	2155	3160	1969	2804
ZSWIM5	604	439	293	349
LOC105378691	11	3	8	2
LINC01144	10	72	47	31
HPDL	285	121	91	542
MUTYH	1101	1131	887	1289
TOE1	315	499	406	608
TESK2	682	844	505	630
CCDC163	80	196	118	97
MMACHC	529	766	561	714
PRDX1	15046	10264	7442	18510
AKR1A1	4772	4851	3947	5351
NASP	22643	16939	14234	25935
CCDC17	119	159	121	94
GPBP1L1	5587	5719	4435	6123
RPS15AP10	37	43	47	31
TMEM69	1077	1455	1047	1291
IPP	213	638	507	195
LOC105378693	5	2	4	1
MAST2	1843	2493	2270	1923
LOC105378694	13	19	22	3
P3R3URF-PIK3R3	0	0	0	0
PIK3R3	63	202	141	66
LOC124904171	1	0	5	0
LOC101929626	1	2	2	6
TSPAN1	11	32	40	15
P3R3URF	0	0	0	0
POMGNT1	1307	3904	3028	1567
LURAP1	24	55	40	47
RAD54L	1193	1439	1118	1489
LRRC41	1895	3951	2870	2082
UQCRH	7283	6906	5166	8805
NSUN4	1015	908	883	872
FAAH	135	312	290	189
FAAHP1	10	12	19	9
LINC01398	1	6	22	0
DMBX1	1	248	849	3
TMEM275	1	2	3	0
MKNK1-AS1	24	30	25	15
KNCN	0	0	3	0
MKNK1	408	475	322	447
MOB3C	118	163	126	148
LOC105378697	0	3	2	0
ATPAF1	2033	4209	3278	2770
TEX38	9	15	13	2
EFCAB14-AS1	3	6	5	5
EFCAB14	2299	3670	3018	2571
LOC105378698	12	25	27	16
LOC105378699	0	3	1	0
CYP4B1	1	16	13	1
CYP4Z2P	1	2	3	0
CYP4A11	1	3	0	0
CYP4X1	61	145	65	81
LOC124904172	4	5	0	3
CYP4Z1	4	4	5	1
CYP4A22	9	9	19	2
LOC105378701	23	54	59	17
LINC00853	1	7	6	0
PDZK1IP1	0	2	2	0
TAL1	2	1058	1072	6
STIL	2355	3008	2400	2877
CMPK1	1507	1415	1196	1445
LINC01389	9	2	18	3
FOXE3	2	1	0	1
FOXD2-AS1	3	30	14	4
FOXD2	2	10	4	1
LOC124904173	0	0	1	0
LINC01738	0	1	0	2
LOC124904174	0	0	1	0
TRABD2B	159	299	218	115
LINC02794	8	78	49	0
SKINT1L	11	13	21	2
SLC5A9	33	403	273	33
SPATA6	369	1506	1184	354
LOC124904175	0	6	3	1
AGBL4	7	20	24	12
BEND5	463	357	309	289
LOC105378706	0	0	0	0
AGBL4-AS1	1	0	0	0
AGBL4-IT1	0	0	0	0
LOC107984954	0	0	0	0
LOC105378708	0	0	0	1
ELAVL4	22	59	41	11
LOC105378709	0	0	2	0
ELAVL4-AS1	1	1	2	0
LOC105378711	1	0	0	0
LOC105378710	0	0	0	0
LINC02808	0	0	0	0
DMRTA2	0	250	155	3
LOC105378714	0	4	2	0
FAF1	2306	2879	2413	2355
FAF1-AS1	58	94	156	27
LOC124904727	1	1	2	1
LOC124904176	0	2	0	0
CDKN2C	1	5	4	2
MIR4421	0	0	0	0
MIR6500	0	0	0	0
C1orf185	0	0	0	0
LINC01562	2	0	3	2
LOC124904818	0	0	1	0
RNF11	1773	3220	2834	1971
TTC39A	256	271	185	252
LOC124904177	4	5	4	6
TTC39A-AS1	1	0	0	0
EPS15	2637	3046	2510	2568
OSBPL9	3695	6541	5007	4089
EPS15-AS1	0	1	0	0
CALR4P	0	0	0	0
LOC105378719	0	1	6	0
LOC124900447	2	0	0	0
NRDC	6880	5193	4022	5971
MIR761	0	1	0	0
RAB3B	3752	8510	6885	3559
TXNDC12	3341	3583	2611	3749
KTI12	0	0	0	0
TXNDC12-AS1	15	17	18	15
BTF3L4	3163	3831	3173	3484
LOC107984956	11	13	15	8
ZFYVE9	2278	4027	3045	2403
CC2D1B	853	1295	1131	871
ORC1	3168	2318	1727	3675
PRPF38A	2204	2629	2137	2156
TUT4	2712	6604	5090	2639
LOC105378723	16	35	43	5
GPX7	229	1392	984	298
LOC124904178	0	4	4	1
SHISAL2A	9	33	19	12
COA7	1363	1193	1024	1796
ZYG11B	2045	4219	3597	2536
ZYG11A	264	95	78	187
ECHDC2	396	1312	1458	273
SCP2	1092	2495	2009	1208
PODN	0	1096	1165	3
SLC1A7	1	241	310	2
LOC105379783	0	50	77	0
LOC105378724	0	13	17	0
CPT2	1259	1845	1222	1602
CZIB	868	1584	1279	968
MAGOH	887	956	756	1032
MAGOH-DT	13	26	10	8
LRP8	5964	631	413	6145
LOC105378728	258	26	37	264
LOC105378726	363	45	57	275
LRP8-DT	27	6	2	29
LOC105378731	14	0	0	13
LINC02812	1	0	1	1
SLC25A3P1	10	0	0	9
LOC105378733	1	0	0	0
DMRTB1	7	0	0	10
GLIS1	23	52	41	18
LOC124904179	8	8	6	5
NDC1	5966	5034	3962	6924
LOC124900439	0	1	1	3
YIPF1	796	1176	801	1089
DIO1	7	14	16	9
LOC124904180	1	6	4	0
IFT25	590	801	600	622
LOC124904181	14	18	40	13
LRRC42	1758	1949	1316	1793
LDLRAD1	1	0	1	1
TMEM59	2742	4255	2967	2869
TCEANC2	466	836	644	562
MIR4781	0	0	0	1
CDCP2	2	5	8	0
CYB5RL	476	498	440	570
MRPL37	3785	2935	1960	4513
SSBP3	1695	4816	3418	1798
SSBP3-AS1	43	130	140	55
LOC105378735	0	1	0	2
LINC02784	0	0	0	0
ACOT11	184	284	286	178
FAM151A	22	21	13	25
MROH7-TTC4	1	3	1	1
MROH7	0	8	3	0
TTC4	17	37	22	23
PARS2	631	620	455	707
TTC22	21	5	7	25
LOC124904182	1	0	0	0
LEXM	15	5	4	15
LOC124904183	7	5	4	2
DHCR24	25962	7088	3787	33979
DHCR24-DT	17	17	12	15
LOC124904184	2	0	2	9
TRK-CTT7-1	0	0	0	12
LOC105378736	0	0	0	0
TMEM61	10	1	0	14
BSND	15	1	3	46
PCSK9	4562	536	342	5072
USP24	5860	8140	6910	4920
LOC100507634	24	45	32	21
MIR4422HG	0	2	2	0
MIR4422	0	0	0	0
LOC105378740	0	0	0	0
LINC01753	0	0	0	0
LINC01755	0	0	0	0
LOC105378737	0	0	2	0
LOC105378741	1	3	5	1
LOC124904591	0	1	0	0
LOC124904188	0	2	0	0
LOC124904187	1	7	3	1
LOC124904190	1	0	0	0
LOC124904186	9	16	37	9
LOC124904185	34	43	63	26
LINC01767	1	58	91	0
LOC124904189	3	0	1	1
PLPP3	823	3849	3342	1149
LOC101929935	0	1	0	0
PRKAA2	1378	2198	2249	888
FYB2	10	2487	2235	9
C8A	0	1	1	0
C8B	1	6	7	0
LOC112267900	52	585	583	56
DAB1	803	4887	3611	679
LOC105378748	11	104	126	13
LOC105378747	11	40	116	3
DAB1-AS1	0	1	2	0
LOC105378746	1	0	5	2
LOC107984960	6	17	45	2
OMA1	391	716	531	493
TACSTD2	26	70	42	48
MYSM1	3329	2716	3233	3418
LOC112268263	0	0	0	0
LOC124904191	0	0	0	0
LOC105378751	0	0	0	1
JUN	309	784	312	216
LINC01135	1	3	1	0
LOC101926907	9	7	3	13
LOC107984961	0	0	0	0
LINC02777	5	22	11	5
LINC01358	0	0	0	0
HSD52	0	0	1	0
FGGY-DT	15	15	6	9
FGGY	355	1018	903	232
LOC124904192	0	2	3	0
MIR4711	1	0	0	0
LOC105378758	0	2	3	0
LOC101926944	0	3	6	0
HOOK1	1246	709	671	1118
CYP2J2	30	27	26	67
C1orf87	2	1	0	2
LINC02778	0	0	0	0
LOC107984963	0	0	0	0
LOC105378761	0	0	0	0
LOC107984962	0	0	0	0
LOC107985379	0	0	0	0
LINC01748	17	26	21	15
LOC124904193	10	8	10	7
LOC101926964	1	2	2	6
LOC105378764	2	1	1	1
NFIA-AS2	0	1	0	1
NFIA	182	178	176	85
NFIA-AS1	0	0	0	2
LOC105378766	3	1	0	0
LOC107984964	1	0	0	0
MGC34796	4	1	0	0
TM2D1	387	541	465	334
PATJ	5392	5156	4923	4719
MIR12132	1	0	0	0
LOC107984965	3	2	4	3
MIR3116-1	0	0	0	0
MIR3116-2	0	0	0	0
L1TD1	23305	2305	1657	34629
KANK4	42	257	170	38
LOC105378768	2	2	0	1
USP1	3304	5262	4488	4214
DOCK7	3428	5504	4584	2620
ANGPTL3	13	16	28	1
LOC124904194	41	20	31	67
ATG4C	894	916	760	941
LINC01739	0	0	0	0
LINC00466	3	0	1	1
LOC105378770	1	0	1	1
FOXD3-AS1	831	10	3	920
FOXD3	279	2	0	354
MIR6068	0	0	0	1
LOC124904741	0	0	0	0
ALG6	711	844	679	1009
ITGB3BP	745	1599	1422	828
LOC102724319	10	15	22	5
EFCAB7	193	497	332	184
DLEU2L	2	13	16	9
PGM1	10495	5439	3572	6285
LOC105378771	6	5	3	1
ROR1	4033	7867	10030	3839
LOC105378772	2	10	9	1
ROR1-AS1	28	32	102	12
LOC105378773	1	1	0	0
UBE2U	1	0	1	1
LOC105378774	0	0	0	0
LOC124904732	0	0	0	0
LOC107984966	6	9	6	6
CACHD1	5570	5888	4407	5934
LOC124904195	263	238	351	187
MIR4794	1	1	5	1
RAVER2	1616	2076	1653	1682
JAK1	2269	1543	1128	2120
LINC01359	9	6	9	6
MIR3671	8	6	9	16
MIR101-1	13	5	1	9
AK4	10919	3239	2895	11154
DNAJC6	627	2281	2027	314
LOC102724416	13	35	71	4
LOC112268227	16	39	123	4
LEPR	503	1343	1113	265
LEPROT	511	1952	1364	811
LOC124904827	0	0	2	0
PDE4B	130	105	73	196
PDE4B-AS1	0	0	1	0
LOC105378776	0	0	0	0
SGIP1	44	172	239	17
LOC124904196	3	31	77	2
MIR3117	1	4	2	0
DYNLT5	40	79	46	42
INSL5	0	0	0	0
DNAI4	34	193	139	24
MIER1	2120	2446	2099	1916
SLC35D1	364	1188	930	419
C1orf141	0	0	0	0
LOC124900434	0	0	0	0
IL23R	2	2	2	1
IL12RB2	127	24	37	164
SERBP1	30800	22591	18997	28604
LINC01702	0	0	0	2
LOC105378780	0	0	0	0
LOC124904197	0	0	1	0
GADD45A	706	1342	1013	422
GNG12	1061	1170	963	1247
LOC105378781	5	3	13	1
GNG12-AS1	5	109	130	8
LOC124900403	0	0	0	0
DIRAS3	1	15	14	2
WLS	428	9659	6022	331
MIR1262	0	4	7	1
LOC105378782	1	3	9	3
LOC124904198	2	1	1	0
RPE65	1	1	2	0
DEPDC1	3448	3828	2878	4091
DEPDC1-AS1	10	14	8	8
LOC107984967	0	1	0	0
LOC105378783	1	4	5	0
LINC01707	1	2	2	1
LOC105378787	0	2	1	0
LINC02791	0	0	1	0
LINC01758	1	1	0	0
LOC105378789	1	6	6	2
LRRC7	21	45	45	11
LOC124904199	0	0	0	0
PIN1P1	0	0	0	0
LRRC7-AS1	0	0	1	1
LRRC40	1761	1932	1635	1952
SRSF11	5270	6096	6134	4549
ANKRD13C	1566	1991	1620	1642
HHLA3	179	214	134	115
HHLA3-AS1	7	6	7	4
CTH	819	512	379	912
LOC105378793	2	1	1	1
LOC105378794	0	0	0	0
LINC01788	1	2	1	4
LOC102724572	0	0	0	0
PTGER3	17	20	21	17
ZRANB2-AS1	4	2	4	3
ZRANB2	2319	2830	2973	2196
MIR186	5	7	12	4
ZRANB2-DT	1	15	13	7
LOC105378795	1	0	0	0
NEGR1	111	28	20	59
NEGR1-IT1	0	0	0	0
LOC105378797	60	76	163	26
LOC105378796	6	19	15	2
LOC105378798	40	74	147	39
LINC02796	5	5	15	2
LINC02797	8	6	10	5
LINC01360	2	0	0	0
LOC105378801	0	0	0	0
LOC107985391	0	0	0	0
LOC105378802	0	0	0	0
LINC02238	0	0	0	0
LRRIQ3	15	37	28	16
FPGT-TNNI3K	0	1	1	0
FPGT	138	576	536	129
TNNI3K	0	0	0	0
LRRC53	0	1	2	0
ERICH3	1	0	2	0
ERICH3-AS1	0	0	0	0
CRYZ	1820	1871	1484	1945
TYW3	2108	1853	1569	2225
LHX8	8	7	12	9
SLC44A5	332	1349	1249	321
ACADM	1423	2069	1522	1758
DLSTP1	42	69	74	50
RABGGTB	4118	2811	2466	4304
SNORD45C	80	56	67	88
SNORD45A	74	54	54	88
SNORD45B	37	40	55	64
MSH4	22	27	25	24
ASB17	0	0	0	0
LOC105378806	0	0	0	0
LOC101927342	0	0	0	0
LOC124904200	0	1	0	0
ST6GALNAC3	972	1364	1078	904
LOC105378807	0	0	0	0
LOC124904201	0	2	1	1
LINC02567	0	0	0	0
ST6GALNAC5	211	107	76	221
MIR7156	0	0	0	0
PIGK	796	1524	1136	1020
LOC105378808	122	334	389	145
AK5	114	84	101	133
LOC124904202	0	0	0	0
ZZZ3	3816	5514	4953	3969
USP33	4003	6279	4959	4540
MIGA1	482	684	679	380
NEXN-AS1	7	76	61	3
NEXN	97	772	639	129
FUBP1	6882	10488	9455	7704
DNAJB4	352	686	642	276
GIPC2	34	22	26	55
LOC107984997	1	1	2	5
MGC27382	1	1	0	0
PTGFR	1	141	159	0
IFI44L	0	0	0	0
IFI44	0	0	0	0
LOC124904203	0	0	1	0
ADGRL4	75	154	159	56
LOC107984998	0	0	0	0
LOC105378810	3	2	1	2
LOC105378812	0	0	0	0
LOC105378811	1	1	1	0
LINC02792	0	0	0	0
LINC01781	0	1	2	0
LOC105378813	0	0	1	2
LOC107985018	3	1	0	0
ADGRL2	9334	25167	28392	9392
LOC101927434	0	0	1	1
LOC124904204	8	0	0	6
LOC105378814	5	0	0	9
LOC107985396	0	0	0	0
LINC01362	6	14	37	2
LINC01361	1	11	1	7
LOC105378816	2	2	4	3
LINC01712	0	0	0	0
LOC107985043	0	0	0	0
LINC01725	0	2	1	0
LOC101927560	2	1	0	0
TTLL7	154	239	209	160
TTLL7-IT1	2	4	8	1
LOC124904205	0	0	0	0
PRKACB	897	1613	1461	906
LOC124904808	0	1	0	0
SAMD13	74	96	80	78
UOX	2	1	2	0
DNASE2B	1	1	0	0
RPF1	1068	1353	906	1491
GNG5	1024	1831	1331	864
SPATA1	13	23	43	8
CTBS	164	328	290	100
LOC105378819	3	6	3	0
LINC01461	3	1	3	2
LINC01555	0	0	0	2
LOC124904206	0	0	0	0
SSX2IP	1423	1974	1743	1644
LOC102724892	6	1	2	12
LPAR3	1028	237	190	893
MCOLN2	137	7	19	124
MCOLN3	158	181	191	141
DNAI3	42	30	11	25
MIR4423	0	0	0	0
SYDE2	826	1570	1894	898
LOC124904207	16	29	44	19
LOC105378821	1	0	0	0
C1orf52	702	1158	1039	901
BCL10	909	857	642	820
BCL10-AS1	6	11	8	6
DDAH1	1991	803	611	2359
LOC124904208	19	54	81	14
CCN1	698	913	654	522
LOC124900422	2	0	0	0
LOC112268231	7	8	9	8
LOC107985057	3	1	7	1
ZNHIT6	734	1023	972	876
LOC105378823	0	0	0	0
COL24A1	57	84	136	53
LINC02795	1	3	9	0
LOC124904209	0	7	8	2
LOC105378825	2	11	9	0
ODF2L	638	1492	1424	709
MIR7856	0	4	0	2
CLCA2	1	0	0	0
CLCA1	0	75	29	0
LOC124904210	0	0	0	0
LOC105378827	15	12	15	6
LOC105378826	0	0	0	0
CLCA4	1	1	2	0
CLCA4-AS1	5	40	36	6
CLCA3P	0	3	7	2
SH3GLB1	1753	12731	11282	1868
LOC105378831	0	0	4	0
SELENOF	2636	3802	3003	2823
HS2ST1	1698	8858	7032	1649
LOC124904211	36	136	328	16
LINC01140	41	105	75	43
LINC02801	0	0	0	0
LMO4	2109	5135	4463	2477
LINC01364	1	15	10	1
LOC105378833	1	8	9	2
LOC105378834	5	3	5	1
LOC107985408	0	1	0	0
LOC105378835	0	0	1	0
LOC107985518	0	0	0	0
LOC124904212	0	1	1	0
LINC01773	0	0	0	0
LOC101927871	0	0	0	0
LOC105378836	0	0	0	0
LOC105378839	5	17	30	1
PKN2-AS1	5	59	50	8
LOC105378838	0	1	0	0
PKN2	2307	3369	3059	2223
LOC124904213	17	19	50	12
LOC124904214	108	110	233	89
GTF2B	507	1096	787	726
KYAT3	1862	1995	1478	1998
RBMXL1	1028	1783	1699	1804
LOC124904215	2	5	16	2
GBP3	5	7	7	1
LOC105378841	4	8	3	1
GBP1	1	12	9	1
GBP2	3	3	8	2
LOC112268267	0	6	19	0
LOC105378842	0	2	4	0
GBP7	0	1	2	0
GBP4	0	761	688	4
LOC107985076	0	143	103	0
GBP5	0	18	20	0
LOC729930	0	2	3	1
GBP6	2	25	28	2
GBP1P1	6	4	10	6
LOC105378844	3	8	7	4
LRRC8B	1602	1709	1815	1810
LOC124904216	11	11	28	4
LOC128092251	0	0	0	0
LRRC8C	184	499	581	232
LRRC8C-DT	5	26	28	7
LOC107985743	0	2	5	0
LOC124904833	0	0	0	0
LOC107985744	2	1	0	0
LOC101927975	0	0	3	0
LRRC8D	2121	1545	1217	2875
LOC105378847	17	7	15	14
GEMIN8P4	91	62	38	79
ZNF326	781	1326	1551	812
LOC105378848	1	1	0	1
LOC105378849	29	46	48	36
LOC107985088	94	96	121	47
LOC105378850	0	0	0	0
LOC105378851	0	0	0	0
LINC02787	0	0	0	0
SNORD3G	0	0	0	0
BARHL2	2	1	0	0
LINC02609	18	30	32	9
LOC124904217	0	1	2	1
LINC01763	0	0	0	0
ZNF644	3640	5909	5395	4428
HFM1	98	463	545	108
LOC107985417	0	0	0	0
LOC105378856	3	21	20	11
CDC7	2779	3087	2717	2871
LOC102723436	6	11	19	6
TGFBR3	208	618	567	285
BRDT	2	1	1	12
LOC124904218	85	102	68	101
EPHX4	20	3	2	20
SETSIP	28	9	16	43
BTBD8	401	766	536	253
C1orf146	0	2	11	0
GLMN	685	822	823	1118
RPAP2	1381	1569	1397	1368
GFI1	4	12	8	4
EVI5	969	2263	1892	890
RPL5	39601	58100	48011	41323
DIPK1A	455	498	439	372
SNORD21	40	28	40	41
SNORA66	23	22	27	20
LOC124904219	0	1	1	0
MTF2	4210	4876	4180	4394
TMED5	962	1105	1074	999
CCDC18	800	1375	1297	896
LOC107985521	27	37	61	24
CCDC18-AS1	285	1156	1434	145
DR1	2779	2937	2852	2722
FNBP1L	6500	5755	5128	7683
TRC-GCA7-1	8	4	10	6
BCAR3	702	1508	1291	945
BCAR3-AS1	9	17	19	3
LOC102723480	2	0	8	0
MIR760	1	1	4	1
TRR-TCT1-1	0	0	0	0
DNTTIP2	3204	3044	2430	3962
GCLM	569	366	256	675
LOC124904221	7	6	1	7
ABCA4	13	256	190	10
LOC124904222	1	1	0	0
LOC105378858	0	1	0	0
LOC124904821	0	0	0	0
ARHGAP29	351	2855	2446	322
ARHGAP29-AS1	0	9	4	1
ABCD3	1671	3006	2973	2251
F3	285	1119	1065	362
LOC124904223	7	91	90	15
MIR12133	0	0	0	0
LOC105378861	1	1	6	0
SLC44A3-AS1	94	169	161	80
MIR378G	0	1	2	0
SLC44A3	87	222	185	122
CNN3	8354	11487	9575	10155
CNN3-DT	181	248	165	166
ALG14	66	228	208	105
LOC124904224	5	16	26	1
LOC105378863	0	1	2	0
ALG14-AS1	1	9	5	1
TLCD4	180	470	472	146
TLCD4-RWDD3	15	11	23	5
RWDD3-DT	12	31	26	8
RWDD3	104	264	229	98
LINC01760	0	0	0	0
LOC105378864	0	0	0	0
LOC105379825	0	0	1	1
LINC01650	0	0	0	0
LOC107985420	0	2	3	0
LINC01761	0	0	1	0
LINC02607	0	2	0	1
LOC101928219	0	0	1	0
LOC124904592	0	2	0	0
LINC02790	0	0	0	0
LINC01787	0	0	0	1
LOC105378866	0	0	0	1
PTBP2	1945	2831	2376	2396
DPYD	26	255	285	31
DPYD-AS1	0	2	1	0
LOC105378867	0	1	1	0
LOC124904226	0	0	0	0
LOC124904225	0	1	1	0
DPYD-AS2	0	0	0	1
LINC01930	0	0	0	0
LOC124904227	0	0	0	1
MIR137HG	0	0	2	0
LOC124904228	0	0	2	1
MIR2682	0	0	0	0
MIR137	0	0	0	0
LOC124900404	0	1	1	0
LINC01776	0	1	0	2
LOC124904229	0	1	1	0
SNX7	685	1532	1204	812
PLPPR5	142	360	186	127
PLPPR5-AS1	0	3	0	0
PLPPR4	50	2415	855	89
LOC107985093	0	5	4	0
LINC01708	0	0	0	0
PALMD	0	32	22	2
FRRS1	523	1038	795	439
AGL	2329	9415	8309	2140
LOC124904230	18	35	25	21
SLC35A3	963	2454	2062	1079
MFSD14A	2428	3365	2568	2391
SASS6	756	1070	927	775
TRMT13	318	598	592	425
LRRC39	11	13	18	7
DBT	2202	2150	1788	1967
RTCA-AS1	13	69	88	16
RTCA	1334	1515	1167	1489
MIR553	6	7	6	2
